anio,mes,PLIEGO_NOMBRE,CANON,FONCOMUN,REGALIAS,SOBRECANON,total_transferencias,gasto_educ,gasto_salud,gasto_social,total_ingresos,ingresos_propios,autonomia,prop_transferencias,prop_propios,fecha,ln_gasto_social,autonomia2,autonomia_x_transferencias
2014,11,U.N. DE HUANCAVELICA,151528.6,0.0,0.0,0.0,151528.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-11-01,0.0,0.0,0.0
2014,11,U.N. DE INGENIERIA,2950.83,0.0,0.0,0.0,2950.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-11-01,0.0,0.0,0.0
2014,11,U.N. DE JAEN,28883.42,0.0,0.0,0.0,28883.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-11-01,0.0,0.0,0.0
2014,11,U.N. DE JULIACA,28492.11,0.0,0.0,0.0,28492.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-11-01,0.0,0.0,0.0
2014,11,U.N. DE LA AMAZONIA PERUANA,32.12,0.0,0.0,1290825.96,1290858.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-11-01,0.0,0.0,0.0
2014,11,U.N. DE MOQUEGUA,52532.48,0.0,0.0,0.0,52532.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-11-01,0.0,0.0,0.0
2014,11,U.N. DE PIURA,2948.93,0.0,0.0,1411697.34,1414646.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-11-01,0.0,0.0,0.0
2014,11,U.N. DE SAN MARTIN,56.14999999999999,0.0,0.0,0.0,56.14999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-11-01,0.0,0.0,0.0
2014,11,U.N. DE TUMBES,8.6,0.0,0.0,1065579.25,1065587.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-11-01,0.0,0.0,0.0
2014,11,U.N. DE UCAYALI,11.37,0.0,0.0,267840.4,267851.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-11-01,0.0,0.0,0.0
2014,11,U.N. DEL ALTIPLANO,15514.24,0.0,0.0,0.0,15514.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-11-01,0.0,0.0,0.0
2014,11,U.N. DEL CALLAO,44082.18,0.0,0.0,0.0,44082.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-11-01,0.0,0.0,0.0
2014,11,U.N. DEL CENTRO DEL PERU,22624.94,0.0,0.0,0.0,22624.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-11-01,0.0,0.0,0.0
2014,11,U.N. DEL SANTA,145525.09,0.0,0.0,0.0,145525.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-11-01,0.0,0.0,0.0
2014,11,U.N. FEDERICO VILLARREAL,3020.45,0.0,0.0,0.0,3020.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-11-01,0.0,0.0,0.0
2014,11,U.N. HERMILIO VALDIZAN,73.22,0.0,0.0,0.0,73.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-11-01,0.0,0.0,0.0
2014,11,U.N. INTERCULTURAL DE LA SELVA CENTRAL JUAN SANTOS ATAHUALPA,22538.7,0.0,0.0,0.0,22538.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-11-01,0.0,0.0,0.0
2014,11,U.N. INTERCULTURAL DE QUILLABAMBA,5017063.18,0.0,0.0,0.0,5017063.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-11-01,0.0,0.0,0.0
2014,11,U.N. JORGE BASADRE GROHMANN,51975.45,0.0,0.0,0.0,51975.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-11-01,0.0,0.0,0.0
2014,11,U.N. JOSE FAUSTINO SANCHEZ CARRION,92196.78,0.0,0.0,0.0,92196.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-11-01,0.0,0.0,0.0
2014,11,U.N. JOSE MARIA ARGUEDAS,398.41,0.0,0.0,0.0,398.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-11-01,0.0,0.0,0.0
2014,11,U.N. MAYOR DE SAN MARCOS,2858.08,0.0,0.0,0.0,2858.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-11-01,0.0,0.0,0.0
2014,11,U.N. MICAELA BASTIDAS DE APURIMAC,480.88,0.0,0.0,0.0,480.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-11-01,0.0,0.0,0.0
2014,11,U.N. PEDRO RUIZ GALLO,37.1,0.0,0.0,0.0,37.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-11-01,0.0,0.0,0.0
2014,11,U.N. SAN AGUSTIN,100232.43,0.0,0.0,0.0,100232.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-11-01,0.0,0.0,0.0
2014,11,U.N. SAN ANTONIO ABAD,5149222.380000001,0.0,0.0,0.0,5149222.380000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-11-01,0.0,0.0,0.0
2014,11,U.N. SAN CRISTOBAL DE HUAMANGA,2978.73,0.0,0.0,0.0,2978.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-11-01,0.0,0.0,0.0
2014,11,U.N. SAN LUIS GONZAGA,74614.18,0.0,0.0,0.0,74614.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-11-01,0.0,0.0,0.0
2014,11,U.N. SANTIAGO ANTUNEZ DE MAYOLO,141627.73,0.0,0.0,0.0,141627.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-11-01,0.0,0.0,0.0
2014,11,U.N. TECNOLOGICA DE LIMA SUR,3020.45,0.0,0.0,0.0,3020.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-11-01,0.0,0.0,0.0
2014,11,U.N. TORIBIO RODRIGUEZ DE MENDOZA DE AMAZONAS,1.1,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-11-01,0.0,0.0,0.0
2014,11,U.N. TRUJILLO,46683.06,0.0,0.0,0.0,46683.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-11-01,0.0,0.0,0.0
2014,11,UNIVERSIDAD NACIONAL INTERCULTURAL DE LA AMAZONIA,23.09,0.0,0.0,272789.79000000004,272812.88000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-11-01,0.0,0.0,0.0
2014,12, ,162734186.07,432825621.91,0.0,62418635.6,657978443.58,369673123.25,73692504.81,443365628.06,2037330980.71,245919121.41,0.1207065144242288,0.3229609964261662,0.1207065144242288,2014-12-01,19.909905335362474,0.014570062624446557,0.03898349617357834
2014,12,GOBIERNO REGIONAL AMAZONAS,193.61,0.0,0.0,0.0,193.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-01,0.0,0.0,0.0
2014,12,GOBIERNO REGIONAL ANCASH,-5072432.25,0.0,0.0,0.0,-5072432.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-01,0.0,0.0,0.0
2014,12,GOBIERNO REGIONAL APURIMAC,812.89,0.0,0.0,0.0,812.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-01,0.0,0.0,0.0
2014,12,GOBIERNO REGIONAL AREQUIPA,152543.40000000002,0.0,0.0,0.0,152543.40000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-01,0.0,0.0,0.0
2014,12,GOBIERNO REGIONAL AYACUCHO,201337.4,0.0,0.0,0.0,201337.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-01,0.0,0.0,0.0
2014,12,GOBIERNO REGIONAL CAJAMARCA,9349977.08,0.0,0.0,0.0,9349977.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-01,0.0,0.0,0.0
2014,12,GOBIERNO REGIONAL CALLAO,171831.08000000002,0.0,0.0,0.0,171831.08000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-01,0.0,0.0,0.0
2014,12,GOBIERNO REGIONAL CUSCO,43432206.97,0.0,0.0,0.0,43432206.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-01,0.0,0.0,0.0
2014,12,GOBIERNO REGIONAL HUANCAVELICA,1050086.47,0.0,0.0,0.0,1050086.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-01,0.0,0.0,0.0
2014,12,GOBIERNO REGIONAL HUANUCO,41.81,0.0,0.0,0.0,41.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-01,0.0,0.0,0.0
2014,12,GOBIERNO REGIONAL ICA,217120.73,0.0,0.0,0.0,217120.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-01,0.0,0.0,0.0
2014,12,GOBIERNO REGIONAL JUNIN,230520.4,0.0,0.0,0.0,230520.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-01,0.0,0.0,0.0
2014,12,GOBIERNO REGIONAL LA LIBERTAD,59035970.07,0.0,0.0,0.0,59035970.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-01,0.0,0.0,0.0
2014,12,GOBIERNO REGIONAL LAMBAYEQUE,68.34,0.0,0.0,0.0,68.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-01,0.0,0.0,0.0
2014,12,GOBIERNO REGIONAL LIMA,1022365.49,0.0,0.0,0.0,1022365.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-01,0.0,0.0,0.0
2014,12,GOBIERNO REGIONAL LORETO,1900888.37,0.0,0.0,13425900.08,15326788.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-01,0.0,0.0,0.0
2014,12,GOBIERNO REGIONAL MADRE DE DIOS,718.27,0.0,0.0,0.0,718.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-01,0.0,0.0,0.0
2014,12,GOBIERNO REGIONAL MOQUEGUA,77036.59999999999,0.0,0.0,0.0,77036.59999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-01,0.0,0.0,0.0
2014,12,GOBIERNO REGIONAL PASCO,995850.94,0.0,0.0,0.0,995850.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-01,0.0,0.0,0.0
2014,12,GOBIERNO REGIONAL PIURA,18836.6,0.0,0.0,13397862.36,13416698.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-01,0.0,0.0,0.0
2014,12,GOBIERNO REGIONAL PUNO,2147980.06,0.0,0.0,0.0,2147980.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-01,0.0,0.0,0.0
2014,12,GOBIERNO REGIONAL SAN MARTIN,503.64,0.0,0.0,0.0,503.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-01,0.0,0.0,0.0
2014,12,GOBIERNO REGIONAL TACNA,442743.21,0.0,0.0,0.0,442743.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-01,0.0,0.0,0.0
2014,12,GOBIERNO REGIONAL TUMBES,21.2,0.0,0.0,6774907.67,6774928.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-01,0.0,0.0,0.0
2014,12,GOBIERNO REGIONAL UCAYALI,463.48,0.0,0.0,10008863.14,10009326.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-01,0.0,0.0,0.0
2014,12,INSTITUTO DE INVESTIGACIONES DE LA AMAZONIA PERUANA,0.0,0.0,0.0,945348.43,945348.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-01,0.0,0.0,0.0
2014,12,MUNICIPALIDAD METROPOLITANA DE LIMA,98911.02,0.0,0.0,0.0,98911.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-01,0.0,0.0,0.0
2014,12,U. N. AUTÓNOMA ALTOANDINA DE TARMA,18980.26,0.0,0.0,0.0,18980.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-01,0.0,0.0,0.0
2014,12,U.N. AGRARIA DE LA MOLINA,3041.62,0.0,0.0,0.0,3041.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-01,0.0,0.0,0.0
2014,12,U.N. AGRARIA DE LA SELVA,179.44,0.0,0.0,0.0,179.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-01,0.0,0.0,0.0
2014,12,U.N. AMAZONICA DE MADRE DE DIOS,211.15,0.0,0.0,0.0,211.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-01,0.0,0.0,0.0
2014,12,U.N. AUTONOMA DE CHOTA,25045.33,0.0,0.0,0.0,25045.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-01,0.0,0.0,0.0
2014,12,U.N. AUTONOMA DE HUANTA,3286.05,0.0,0.0,0.0,3286.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-01,0.0,0.0,0.0
2014,12,U.N. DANIEL ALCIDES CARRION,261671.41,0.0,0.0,0.0,261671.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-01,0.0,0.0,0.0
2014,12,U.N. DE BARRANCA,93179.96,0.0,0.0,0.0,93179.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-01,0.0,0.0,0.0
2014,12,U.N. DE CAJAMARCA,31890.12,0.0,0.0,0.0,31890.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-01,0.0,0.0,0.0
2014,12,U.N. DE CAÑETE,92432.67,0.0,0.0,0.0,92432.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-01,0.0,0.0,0.0
2014,12,U.N. DE EDUCACION ENRIQUE GUZMAN Y VALLE,3044.4100000000003,0.0,0.0,0.0,3044.4100000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-01,0.0,0.0,0.0
2014,12,U.N. DE FRONTERA,3039.9700000000003,0.0,0.0,1288470.87,1291510.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-01,0.0,0.0,0.0
2014,12,U.N. DE HUANCAVELICA,151905.56999999998,0.0,0.0,0.0,151905.56999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-01,0.0,0.0,0.0
2014,12,U.N. DE INGENIERIA,2965.38,0.0,0.0,0.0,2965.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-01,0.0,0.0,0.0
2014,12,U.N. DE JAEN,31652.91,0.0,0.0,0.0,31652.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-01,0.0,0.0,0.0
2014,12,U.N. DE JULIACA,30234.22,0.0,0.0,0.0,30234.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-01,0.0,0.0,0.0
2014,12,U.N. DE LA AMAZONIA PERUANA,36.4,0.0,0.0,1055465.33,1055501.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-01,0.0,0.0,0.0
2014,12,U.N. DE MOQUEGUA,57145.5,0.0,0.0,0.0,57145.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-01,0.0,0.0,0.0
2014,12,U.N. DE PIURA,3039.98,0.0,0.0,1270773.28,1273813.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-01,0.0,0.0,0.0
2014,12,U.N. DE SAN MARTIN,62.22,0.0,0.0,0.0,62.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-01,0.0,0.0,0.0
2014,12,U.N. DE TUMBES,9.71,0.0,0.0,918256.97,918266.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-01,0.0,0.0,0.0
2014,12,U.N. DE UCAYALI,12.9,0.0,0.0,238814.16,238827.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-01,0.0,0.0,0.0
2014,12,U.N. DEL ALTIPLANO,15575.73,0.0,0.0,0.0,15575.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-01,0.0,0.0,0.0
2014,12,U.N. DEL CALLAO,44264.87,0.0,0.0,0.0,44264.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-01,0.0,0.0,0.0
2014,12,U.N. DEL CENTRO DEL PERU,23161.7,0.0,0.0,0.0,23161.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-01,0.0,0.0,0.0
2014,12,U.N. DEL SANTA,153924.08000000002,0.0,0.0,0.0,153924.08000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-01,0.0,0.0,0.0
2014,12,U.N. FEDERICO VILLARREAL,3044.4,0.0,0.0,0.0,3044.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-01,0.0,0.0,0.0
2014,12,U.N. HERMILIO VALDIZAN,82.87,0.0,0.0,0.0,82.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-01,0.0,0.0,0.0
2014,12,U.N. INTERCULTURAL DE LA SELVA CENTRAL JUAN SANTOS ATAHUALPA,23066.25,0.0,0.0,0.0,23066.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-01,0.0,0.0,0.0
2014,12,U.N. INTERCULTURAL DE QUILLABAMBA,4732070.19,0.0,0.0,0.0,4732070.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-01,0.0,0.0,0.0
2014,12,U.N. INTERCULTURAL FABIOLA SALAZAR LEGUIA  DE  BAGUA,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-01,0.0,0.0,0.0
2014,12,U.N. JORGE BASADRE GROHMANN,58570.31,0.0,0.0,0.0,58570.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-01,0.0,0.0,0.0
2014,12,U.N. JOSE FAUSTINO SANCHEZ CARRION,93180.91,0.0,0.0,0.0,93180.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-01,0.0,0.0,0.0
2014,12,U.N. JOSE MARIA ARGUEDAS,451.67,0.0,0.0,0.0,451.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-01,0.0,0.0,0.0
2014,12,U.N. MAYOR DE SAN MARCOS,2859.5399999999995,0.0,0.0,0.0,2859.5399999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-01,0.0,0.0,0.0
2014,12,U.N. MICAELA BASTIDAS DE APURIMAC,545.22,0.0,0.0,0.0,545.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-01,0.0,0.0,0.0
2014,12,U.N. PEDRO RUIZ GALLO,40.93,0.0,0.0,0.0,40.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-01,0.0,0.0,0.0
2014,12,U.N. SAN AGUSTIN,108900.85,0.0,0.0,0.0,108900.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-01,0.0,0.0,0.0
2014,12,U.N. SAN ANTONIO ABAD,4882962.33,0.0,0.0,0.0,4882962.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-01,0.0,0.0,0.0
2014,12,U.N. SAN CRISTOBAL DE HUAMANGA,3379.22,0.0,0.0,0.0,3379.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-01,0.0,0.0,0.0
2014,12,U.N. SAN LUIS GONZAGA,78630.09999999999,0.0,0.0,0.0,78630.09999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-01,0.0,0.0,0.0
2014,12,U.N. SANTIAGO ANTUNEZ DE MAYOLO,149475.78,0.0,0.0,0.0,149475.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-01,0.0,0.0,0.0
2014,12,U.N. TECNOLOGICA DE LIMA SUR,3044.4,0.0,0.0,0.0,3044.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-01,0.0,0.0,0.0
2014,12,U.N. TORIBIO RODRIGUEZ DE MENDOZA DE AMAZONAS,1.28,0.0,0.0,0.0,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-01,0.0,0.0,0.0
2014,12,U.N. TRUJILLO,50470.96,0.0,0.0,0.0,50470.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-01,0.0,0.0,0.0
2014,12,UNIVERSIDAD NACIONAL INTERCULTURAL DE LA AMAZONIA,26.2,0.0,0.0,244456.96,244483.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12-01,0.0,0.0,0.0
2015,1, ,139747450.99,440681756.91,0.0,51009207.64,631438415.5400001,6205420.53,4856875.01,11062295.54,2650670565.22,298375025.43,0.1125658651607034,0.2382183677689845,0.1125658651607034,2015-01-01,16.219053176264783,0.012671073999377658,0.02681525666508636
2015,1,GOBIERNO REGIONAL DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO,173535.15,0.0,0.0,0.0,173535.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-01-01,0.0,0.0,0.0
2015,1,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AMAZONAS,368.46,0.0,0.0,0.0,368.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-01-01,0.0,0.0,0.0
2015,1,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,4849647.29,0.0,0.0,0.0,4849647.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-01-01,0.0,0.0,0.0
2015,1,GOBIERNO REGIONAL DEL DEPARTAMENTO DE APURIMAC,1364.78,0.0,0.0,0.0,1364.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-01-01,0.0,0.0,0.0
2015,1,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AREQUIPA,163202.1,0.0,0.0,0.0,163202.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-01-01,0.0,0.0,0.0
2015,1,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,2422.02,0.0,0.0,0.0,2422.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-01-01,0.0,0.0,0.0
2015,1,GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA,167812.31,0.0,0.0,0.0,167812.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-01-01,0.0,0.0,0.0
2015,1,GOBIERNO REGIONAL DEL DEPARTAMENTO DE CUSCO,15350086.9,0.0,0.0,0.0,15350086.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-01-01,0.0,0.0,0.0
2015,1,GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA,1230449.18,0.0,0.0,0.0,1230449.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-01-01,0.0,0.0,0.0
2015,1,GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANUCO,79.77000000000001,0.0,0.0,0.0,79.77000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-01-01,0.0,0.0,0.0
2015,1,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA,244178.33,0.0,0.0,0.0,244178.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-01-01,0.0,0.0,0.0
2015,1,GOBIERNO REGIONAL DEL DEPARTAMENTO DE JUNIN,235128.89,0.0,0.0,0.0,235128.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-01-01,0.0,0.0,0.0
2015,1,GOBIERNO REGIONAL DEL DEPARTAMENTO DE LA LIBERTAD,240207.6,0.0,0.0,0.0,240207.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-01-01,0.0,0.0,0.0
2015,1,GOBIERNO REGIONAL DEL DEPARTAMENTO DE LAMBAYEQUE,130.07,0.0,0.0,0.0,130.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-01-01,0.0,0.0,0.0
2015,1,GOBIERNO REGIONAL DEL DEPARTAMENTO DE LIMA,1385807.7,0.0,0.0,0.0,1385807.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-01-01,0.0,0.0,0.0
2015,1,GOBIERNO REGIONAL DEL DEPARTAMENTO DE LORETO,1901690.75,0.0,0.0,7618565.56,9520256.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-01-01,0.0,0.0,0.0
2015,1,GOBIERNO REGIONAL DEL DEPARTAMENTO DE MADRE DE DIOS,1363.89,0.0,0.0,0.0,1363.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-01-01,0.0,0.0,0.0
2015,1,GOBIERNO REGIONAL DEL DEPARTAMENTO DE MOQUEGUA,80997.51,0.0,0.0,0.0,80997.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-01-01,0.0,0.0,0.0
2015,1,GOBIERNO REGIONAL DEL DEPARTAMENTO DE PASCO,999217.17,0.0,0.0,0.0,999217.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-01-01,0.0,0.0,0.0
2015,1,GOBIERNO REGIONAL DEL DEPARTAMENTO DE PIURA,19981.87,0.0,0.0,6955256.0,6975237.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-01-01,0.0,0.0,0.0
2015,1,GOBIERNO REGIONAL DEL DEPARTAMENTO DE PUNO,5905.090000000008,0.0,0.0,0.0,5905.090000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-01-01,0.0,0.0,0.0
2015,1,GOBIERNO REGIONAL DEL DEPARTAMENTO DE SAN MARTIN,928.54,0.0,0.0,0.0,928.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-01-01,0.0,0.0,0.0
2015,1,GOBIERNO REGIONAL DEL DEPARTAMENTO DE TACNA,65935.73,0.0,0.0,0.0,65935.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-01-01,0.0,0.0,0.0
2015,1,GOBIERNO REGIONAL DEL DEPARTAMENTO DE TUMBES,79.17,0.0,0.0,3969346.82,3969425.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-01-01,0.0,0.0,0.0
2015,1,GOBIERNO REGIONAL DEL DEPARTAMENTO DE UCAYALI,882.03,0.0,0.0,2194192.5,2195074.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-01-01,0.0,0.0,0.0
2015,1,INSTITUTO DE INVESTIGACIONES DE LA AMAZONIA PERUANA,0.0,0.0,0.0,713042.14,713042.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-01-01,0.0,0.0,0.0
2015,1,MUNICIPALIDAD METROPOLITANA DE LIMA,106061.11,0.0,0.0,0.0,106061.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-01-01,0.0,0.0,0.0
